message_id,customer_msg
2385851,"クレジットカードの明細を見てたらAmazonの請求があるんだけど、注文履歴を見ても何の注文なのかさっぱり分からない…
日にちが近いのを見ても金額が違うしどう確認したらよいのやら。
Amazonに問い合せた方がいいのかなー。"
47859,"Oye @116875 hace 2 semanas llegó un producto equivocado, lo devolví y volví a pedir. Acaba de llegar lo mismo de la vez pasada. NO MAMEN!"
1260226,@AmazonHelp They have been bouncing me around. Thats all
34537,"@116928 tenía pedido prime para hoy, me quedé todo el día en casa... Y mis cositas?  Ahora tendré que entretenerme con otra cosa."
2366304,"@AmazonHelp Yes, but you’re beautiful and I love you so I’ll wait a little longer. 🤷🏻‍♂️😂"
2487055,@AmazonHelp is https://t.co/AS7TXqxz6P affiliated with you?
2061455,@AmazonHelp lo compre por Amazon a la librería outlet ex libris no se si entra como externo... Muchas gracias.
2906681,@AmazonHelp Y'all keep flip flopping on the order date first it's Wednesday then it's Thursday. Prime is supposed to guarantee two-day shipping
2332036,密林が支払い番号を送ってこない。
1253308,"@AmazonHelp I received the refund yesterday once processed by your billing team, I placed the order, made payment, you say order cancelled due to ctd.."
1267124,@AmazonHelp Yes sir for last 3 days.I told them that i have to go for chhat pooja even though they haven't taken it seriously and given me this response
1574300,"@AmazonHelp Thanks. Here you go on damaged packaging details.
https://t.co/ym7DKb3Omh"
1510503,@123813 @61865 Y los que ya estamos suscritos ??? como podemos participar ??
283056,@AmazonHelp I want a replacement.Please help.
214325,wooooow amazon charged me again smfh
2515803,"@AmazonHelp わざわざご丁寧教えていただきありがとうございます。
確認出来ました。"
224237,"@AmazonHelp I already saw your help..,Now u will face the consequences...or else here is my contact number just call on this 9166967022"
643753,"@AmazonHelp If you ever sat me to place a new order, ******** be ashamed of yourself. I am asking what is the reason behind this undeliverable status."
114357,@AmazonHelp It’s all good. It wa any mam buying a tv series on prime. Sorry about that
2840202,"@AmazonHelp Tout à fait :P J'ai pris 10 boites de Ferrero Rocher dans le tas... donc ma gourmandise dirait ça... mais mon côté tech a plutôt envie de dire l'enceinte JBL Flip 3 Special Édition ^^ Sinon, je me suis ENFIN équipé en Dash Button via la promo et c'est bien aussi :P"
493319,@AmazonHelp received an order but you've sent the wrong item. According to your site I can't return it. How would you like to sort this out?
43708,アマゾンプライムビデオ有能 https://t.co/QvEgdgeta0
970492,"@AmazonHelp Das Problem liegt nicht auf der Browser-Seite sondern auf der Server-Seite. Bitte an die Admins weiterleiten:
https://t.co/k4xK5nDNXE"
637081,@AmazonHelp STILL no sign of this item. Seller said they'd contact Royal Mail but I've heard nothing.
1715659,@AmazonHelp it is leading to your waste customer care service
2137928,@116618 why does it take so long to download from video on kindle fire? Sky and Netflix take only a few minutes but amazon video takes ages!
2396300,@115821 its been 2 weeks with no refund what do i do?
785446,@AmazonHelp They will be in contact within 12 hours
2290734,@AmazonHelp It said both items had been shipped at the same time
1782171,な...なんかamazonの荷物が遅延・損傷になってる(´ºωº｀)
12534,@118506 @AmazonHelp Amazon has lost its credibility by buying cheap products from other portals like ebay and selling over their platform. Really cheap
1042202,@AmazonHelp Did that. Got same response and I'm asked to follow the same steps which I have been doing since 21st September. That's ridiculous!
426959,@115821 All orders I placed from @115850 was AWEFUL. Its 2017 &amp; it can't even make delivery in 5 days. World is years ahead than u @115821
2536341,"@115821 
Hi team
 When I logged in to amazon it's showing incorrect password please resolve my issue"
859605,"#Amazon @115850 fake updates by customer service agent
Got assurance to get delivery by today EOD
Order# 405-4831779-1488314
#AmazonFraud"
1312463,@115850 Order #171-0471051-0056322 ws scheduled to cm on oct 28 thn u msg me that it will b delivered on oct 27.
794431,"@115821 @115850 will u be delivering the products ?
#Pathetic #AmazonIndia product not delivered since 7 days..Don't dare ask to fill form"
2531038,"@AmazonHelp C @132988
Puis je vous confirmer n avoir jamais recu mon colis puique ma boite aux lettres aurait miraculeusement disparu"
113771,@115830 still waiting now? https://t.co/8GeKnvLkPX
2863365,@AmazonHelp Your wishlists are broken. Owner and buyer views/contents do not match. Buyers can also filter other lists by purchased!!!
2832830,@AmazonHelp Me sorprende la pregunta. Si viene así tal cual lo ven desde Alemania en qué estado creen que puede venir？la caja no viene rota pero el aspecto no es el adecuado ni el deseable.
274778,@181644 @AmazonHelp @AmazonHelp any update?
1033232,@115850 trying to call the customer  support without  any luck.  What's the best way to reach you fast?
2170774,@AmazonHelp i've been sent the wrong item and need the correct one for tomorrow can you get this done or are you absolute chickens?
2284013,@AmazonHelp I've done that and then 5 mins later it says the same thing
1279820,@AmazonHelp Given details.
1205828,"@AmazonHelp Paid for on 21, dispatched 22 and still not delivered. Might have to ask for another to be delivered or money back. My niece is upset now"
1552995,Amazonで注文しようとしたら決済方法の選択肢としてコンビニ払い出てこないんだけどなんで？
1210996,@AmazonHelp I will do that
1612517,"わーい朝ドラ曲Amazonでイッキ買いしたー
ら凄い文字化けでキター。

大丈夫なん https://t.co/R2T90cN1Jj"
1089814,@115850 hey I wanted to change my echo order to echo plus and your customer service can't help. Do you turn DOWN business like this often?
2480607,Hey @115830 please explain why I'm paying for Prime when you don't deliver my orders next day as promised?
288264,@115850 Duplicate entries for this and the lightning deal item is more expensive...? https://t.co/P2ZXM7uN8J
1317467,@AmazonHelp Requesting you to please call me. There is some serious issue while logging. I have already talked with ur service provider. Plz help
1690792,"I ordered two things on the second, with two day shipping and still have not gotten it. What is the point of offering two day shipping if it’s not here in two days...?
@115821 @AmazonHelp"
47887,"@AmazonHelp 
I have transacted first time using Amazon pay on BookMyShow but still did not got cashback https://t.co/asVD3jtGi3"
2427494,"Release date: Friday 17 November 2017

Arriving: Saturday 18 November 2017 

WHY @115830, WHY??

*sad face* https://t.co/G3TAco754c"
269128,@116618 #TNFonPrimeVideo  total garbage https://t.co/dibKuTsvHq
1680138,Package has been out for delivery since this morning? Nothing has been delivered yet? What's going on amazon?
2485539,"@AmazonHelp Danke, aber ich habe gerade die Email bekommen, dass es erstattet wird. 😀 https://t.co/MokWiZRMak"
1459810,"@116935 I’m a Prime member, care to tell me what’s going on here? https://t.co/EWJWmwF3Rq"
2644538,@AmazonHelp Sure... I need to decide on whether or not to continue my other music subscriptions :)
2468589,"Quand @120533 me dit ""Bientôt disponible pour l'expédition"" j'imagine que ça signifie que je ne suis pas prêt de voir arriver mon colis..."
1209134,"@134202  i bought a PH-1 from Amazon on Monday. It said it will be shipped 24. October. Now it says ""shipping soon"". What's wrong?"
2216619,@AmazonHelp Je constate depuis quelques temps que la livraison en un jour en prends en moyenne deux comme l'indique la photo en pièce jointe. Cela semble etre devenu la règle et ne m'encourage pas à renouveller mon abonnement prime ...
382814,@AmazonHelp My package still hasn’t arrived. This is now past a joke. Next day delivery? I’m going away and needed my parcel today. Not impressed at all
341523,"@AmazonHelp What type of bulshits services Amazon is providing to his PRIME CUSTOMERS, how much time u need to solve the fraud case....?
Hve sme limits"
96683,@115850 @115851 Please stop cheating customers by delivering old products. Bought a new laptop this week whose warranty is valid only for 290 days instead of a year.. Order id 405-5462082-7360357.. NEED REFUND.. https://t.co/GMhc0vBJ69
2025532,.@116316 ich habe winter Kindle Fire beststellt. Diese habe ich bekommt. Kundendienst sagte 3 Woche für ein Neue. https://t.co/dGuVhTdQYW
2395797,Payer @120533 Prime pour se faire livrer par la poste... Autant vous dire que la livraison en 1 jour ouvré me fait rire 😂
2389674,"45 minutes of trying to figure out how to return a gift to @115821 followed by this email.. “I cloud dispose the item in a proper way” and I won’t be charged for it! C’mon @AmazonHelp .. If anything, it is pretty hilarious. https://t.co/akHV6hiZdv"
296767,@AmazonHelp What's the number to call?
2227063,What do you do when @115830 Prime says one day delivery but doesn't actually deliver in one day?
2733904,"@AmazonHelp ive spoken to a rep every day since wednesday, constantly told its out for delivery. Then it never delivers. I have zero faith with amazon logistics."
2979572,@AmazonHelp I have!
2292064,@115830 Thank god for Amazon Basics. Cheapest DisplayPort cable I could find in town? 25 quid. Amazon? A fiver. Saved 20 quid - thanks Amazon!
1466857,"@115821, does it feel good to lie to customers after an hour 90 min call? Why offer a warranty on @60674 if you won’t honor it?"
619210,"@115850 @AmazonHelp 
Pathetic customer care service of Amazon India !!
One just can't speak to customer care for any issue even if they have Prime membership!
The awful service says you can go through app for help. If that was possible why the fuck would I call you! #primesucks"
1724799,"@AmazonHelp Nope I just wish you had same day shipping. It was already expedited by support as much as possible. I’d pay more for one hour shipping, I"
1063010,@AmazonHelp Issue continues even after re-install. With messaging apps providing easy-otp-copy options @115850 app needs to be updated for the same
1494778,@AmazonHelp C'est pas un peu le principe de Lego la construction?
1646803,@AmazonHelp  https://t.co/Smb2ASZ9ny
869849,@AmazonHelp The order was refunded and I don’t know where the delivery is going. How the courier can’t find this building I’ll never know!
361027,"@115830 now take 3 days for delivery for in-stock items if you pay £80 a year for prime?
Well worth it #rubbish"
424033,@AmazonHelp je demande juste une annulation pure et simple de la commande. Rien de plus.
2307813,Was ordering a $9 wireless mouse from amazon 2 nights ago and either paid $53 for 1-day shipping or by accidentally signed up for amazon prime. Either way mom is pissed
2260639,"Can I not choose English(US) while being in India? I want to use English(US). 
@AmazonHelp @115850 https://t.co/DKlteIWWdA"
2273451,@115830 @AmazonHelp this email makes no sense. The item says delivery today but preparing dispatch. https://t.co/Glm6H8xe8s
2918807,Don't feel as bad paying £79 for prime now I've seen they've got parks and rec! Don't get me wrong I am still offended and pissed off with myself!
1323955,@AmazonHelp Placed order for book on 31/08/17 due for release on 19/10/17 not received yet so had to cancel very disappointed for holiday
167876,you've left two things off my order @115830 who do I complain too and when can it get delivered tonight? It was a prime now order.
351440,@115850 Order # 408-2638076-8341900 was cancelled on 26th sep but my refund is still not initiated. Please work asap. Reg No- 8777602446
383360,@115830 are a jokeeee. I've been hacked and now I have to sort it myself despite there being sums of money taken out of my account daily!
12511,@115850 why to you promise false discounts with wrong mrp ...the device I bought showed a mrp of 7999 when its actual mrp is 7499 https://t.co/1kqHQVHBcl
2613325,"@AmazonHelp Un geste commercial serait également le bienvenue... Parce que bon, ce n'est pas la première fois que ça arrive ce genre de problèmes."
1582637,Voici comment on livre dans la boîte au lettres dans ma résidence @120533 https://t.co/2z3C9ktuFH
1245877,@AmazonHelp I think you guys ripped me off if doesn't come by tomorrow I will cops on you guys for not give me my package by my mail
215080,@115850 I am trying 2 cancel order I placed yesterday Order #407-4276619-9778711 but I am not getting the cancel option on app. Pls help
440513,@AmazonHelp is there a place I can put special delivery instructions? None of the delivery instructions match my criteria.
382755,"@AmazonHelp I haven't got any resolution yet, except a mail and tweeted reply. Customer service and delivery out of sync #Amazonindia"
1104313,"@118919 @115850
My frnd ordered MotoG5 but U gave him old broken mob with Rin Soap bars.Diwali offer char raha hai kya? @380607 https://t.co/f0niGg7FBk"
2553893,@117086 oi pessoal! Comprei um e-book pelo aplicativo Kindle no celular e ele não aparece no meu Kindle. Preciso fazer algum procedimento? Obrigada!
1503941,"@AmazonHelp tá só sem atualizão de onde está o pedido, aí fico sem saber se saio de casa ou espero. rs"
1432348,"@AmazonHelp hehe 🙃 he's not born yet, but I just had to get him the Bouncer, been getting loads of things on Amazon, I love it 😍😁"
1263902,"@AmazonHelp ありがとうございます。
無事に退会できました。
返信もらえてよかったです。"
386191,"@AmazonHelp He said I could return the item in the box of the new one, but when he tried to put through an exchange it wouldn't allow him to exchange it"
2767561,@AmazonHelp Already have and nothing it's a disgrace it says it was delivered at 1041 to me when it wasn't yet no-one can see where it has gone or who the delivery driver was
1144066,"@AmazonHelp Disponible ou pas, il faudrait savoir... de toute façon, une fois l’évaluation faite on ne propose pas de joindre une photo  SQFD"
1478865,.@120533 C'est quand même fâcheux de recevoir ça alors que j'ai préco le 30/08. On part sur un remboursement si pas livré demain? https://t.co/c74l3easTK
279967,最悪だ、ミニスーファミがAmazonの配送トラブルとかでキャンセルされた。
5142,@AmazonHelp 親切にどうもありがとうございます(;_;)(;_;)
1031096,@AmazonHelp What's to escalate? I wait or cancel order? Any way to flag our account to never use AMZL? Driver's rude to building security or like about delivery attempts. No issues with @115817 cuz they are professional.
2877075,私いつからAmazonプライム会員になってたんだろう。。たまたまAmazonのサイト見て発覚したんだけど、有料登録した覚えが全くないんですが。。(๑˙―˙๑)？年間3900円とか…えっほんといつから？何年前から払ってたの？みたいな（笑）おかしい。。酔っぱらった勢いで登録したとかかなぁ…
2279408,@117086 Chicago Code
2944311,Dear @115821 all I want are my packages!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Never had this horrible customer service in my life with them. Ordered placed 11/18 and I am still waiting
229793,"@115851 @115850 @AmazonHelp Dear Amazon, you wanted 48 hours to fix this after I gave all the details. 10 days on, not a word from your team! Super!!"
2837052,"@115821 @AmazonHelp um,  i bought the nest 3rd generation on Friday ,  I want the lower cyber Monday price !!!"
161965,"Donc le livreur a oublié mon paquet que j'ai commandé sur @120533, sur la poubelle hier en laissant l'avis de passage... ce qui fait que je n'ai pas de colis et que je le verrais sans doute jamais...parfait!!!"
2120970,Hey @115850 where is my order?? @118702 delivers in promised date what abt u??
1511972,@AmazonHelp Many thanks 🙏
2212137,@AmazonHelp Ok no helps  than i close my saller account now.... Thanks for your help.... Good by amazon.... Do not any saller join amazon its fake company.....
2146717,"@AmazonHelp But why all of my contact no are blocked , i need answer of this question"
291332,"@118919 #amazonunfair ...Amazon is charging Rs.250 delivery plus other , yet delivery date and item availability uncertain. Downfall !"
1816315,@AmazonHelp another one of our packages is late. This time by 4 days &amp; it was a 2 day shipping order.
29486,@AmazonHelp I’d have to PM you
2843711,"@115821 Support sucks! Sent TWO orders to wrong carrier facility on Friday which were supposed to arrive on Sunday. All chat support can say is ""Sorry"" and wait until it arrives! No way to track where the two orders even are at this point!

Piss poor customer service!!"
2855263,os livros que eu comprei da @117086 no sábado acabaram de chegar e eu to bem de cara com a rapidez
2624503,Really @115821 ? This giant box and two boxes of wipes? 🤦 https://t.co/A9E88dfCSo
96848,@AmazonHelp Great work guys. Ignore the problem until it goes away. You all deserve a raise.
2265557,@115821 Mentos is not fudge @AmazonHelp
1140933,@115821 this is the fourth package  ordered through Amazon Prime that comes days late. Amazon Prime sucks! Boooooo! :(
1652453,"@115850 horble cstmr xprnce. Regular order rchng in 3 days, while replacement order in 7 days? This is totally disgusting! (1/2)"
1657866,@AmazonHelp It says AMZL US
709446,"@117086 fiz uma compra, mas quero editar ela e aparece a mensagem que não posso editar que é pra entrar em contato com o vendedor"
877009,@AmazonHelp Do you get money back from renting books through kindle?
1614191,@AmazonHelp メールがきたんですけど消えてて、あと今日コンビニで支払おうとしたら13桁の番号がどこに書いてあるのか分からなかったです😭
2810724,"@115850 in terms of process and protocols, you should be a CMMI level 5 company! #amazingamazon @115851"
389327,"Hallo @116316, warum sagt euer Paket-tracking das es heute ankommt wenn das Paket noch gar nicht versendet wurde? Wie kann das sein?"
1285581,"@AmazonHelp Yeah I’ve looked, I’ve got nothing 😞"
1136199,@115821 Something that was “2 day prime shipping” said delivered after 2 days but didn’t arrive until 10 days. Other friends have the same issue.
1175622,@115821 if you want FUCKING international customers then provide a FUCKING filter for results that ship to that country. #USA #Amazon #fuck
1050446,@115821 my app says my package was delivered yesterday but there’s no package 🤷🏽‍♀️ what gives ?
2314022,Thanks @115830 for sending me my Bruce Dickinson book for launch day. Was particularly pleased with the ripped cover!!! 😡@215630
438645,@AmazonHelp @137863 Os he hablado por MD para encontrar una solución
2406985,"Cher livreur @120533, c'est bien gentil à toi d'avoir laissé mon filtre adoucisseur pour la douche (vous saurez tout) à un voisin en mon absence. Mais ça te tuerait de préciser le nom du voisin ?!!! Pas d'avis de passage, rien, à peine une info incomplète sur le net."
512355,"@AmazonHelp Sorry, I didn't realise I had to specify that a countryside wall in the rain wasn't a ""safe place""! You'd think that was obvious."
840402,"@AmazonHelp order # 408-0445641-7089963. Return confirmation on 20th July. Still not refunded. Nt showing in cancelled orders. Fraud, is it?"
350339,@AmazonHelp Already i filled the form.
1429470,"Hola @116928 es la segunda vez que mi pedido prime, no llega en la fecha estimada. Bastante descontento https://t.co/FUD8hIzHBa"
349144,"Bonjour @120533 
J'ai une confirmation de commande que je n'ai pas passé provenant de ""__email__"", 
1/2"
648176,"I ordered ""brand new"" 100dolla running shoes off @115821 for them to be used... screw y'all n ur goofy prices https://t.co/xNpq7Hykz2"
665401,@115821 Never have I ever dealed with such bad service and lack of communication
827093,@AmazonHelp Physical as far as I know.
86244,@115830 could someone explain why I pay for prime one day shipping when everything comes up lately with “free one day delivery” and the delivery date is at least 4 days away? This has happened with every order in the last couple of weeks. What am I paying for.....?
1223313,@AmazonHelp Checked if it’s with neighbours in a safe place etc and it’s bit &amp; I don’t know who delivered it so can’t call anyone?
2528265,@115821 @AmazonHelp @115850 with why did you cancel my order? U haven’t shippped it for ~3 months &amp; now cancelled it. You held my ~30k for 3 months &amp; nothing happened. FYI @115851
1100968,@AmazonHelp I have ordered some products and have received in the past. Only problem is with electronics item. Anyway Thank you. Indeed I'm disappointed
2358928,"@AmazonHelp I know that Amazon didn't manufacture this item. When the items condition is like this, why the hell on earth did you ship it to me? That too a 38K non-returnable item. Why should I force myself to use a substandard item when I pay such a hefty amount?"
473338,".@AmazonHelp, mille mercis, je suis comme un gosse le matin de Noël !!! 🎅🏻😍❤️ Cc @120533 @132976 @227703 @172251 @21737 https://t.co/GqO03mxjWo"
48895,"@AmazonHelp Sorry, für das was da kam?! Kenne die gar nicht! 😅🙈"
813434,me ajuda @AmazonHelp
2551065,"Hey @AmazonHelp, in der Fire-TV-Stick-Bildschirmschoner-Diashow gibt es ein Bild mit dem Titel ""Elbe nähe der Region Böhmen, Schweiz""

Da ist irgendwas falsch. Entweder es ist nicht die Elbe, oder ihr meint die sächsische Schweiz."
420309,Hey @115821 @115850 @115851 Is the display of Hitlers book here accidental or Is it really preferred by Indians or what !? https://t.co/Tmog4wx1Ur
399144,"@115850 Redmi4 order auto-cancelled bcz U failed 2 deliver it. And, now I've to re-order wid d non-discounted price. This makes sense?"
1209875,もっとムカついているのは、今日は布袋さんのCD発売日なのに、一向に届かないということ。アマゾンで頼んだの間違いだったかな？みてみたら、出荷中ならまだしも、未発送って、まだ送ってないんかい！
2424599,"@AmazonHelp I haven't, it was actually shown that it would be delivered tomorrow, until 10pm."
249099,"@AmazonHelp Have spotted one there am interested in, Can I arrange delivery to an address that is different from my usual home and billing address"
2320955,"@AmazonHelp Ok. Thanks 
It would be great if you could help me with customer care detail"
1755057,"@AmazonHelp hello., Facing trouble with payments and prime membership. Tried customer service but call gets disconnected. Please help"
1574430,"@AmazonHelp I know that for this, I have to comment on that if your customer service center does help me properly then I do not"
2033013,@115850 Hi Need help regarding one order? Its been booked in 20 Nov and showing delivery on Jan?
943565,@AmazonHelp You're the one who needs assistance!! NOT ME!! #idiots #india #amazon #news #cheating #damaged .@115850 .@119625 .@128308
1375336,@119625 please add Xena Warrior Princess Title to your catalog.
2898861,"@AmazonHelp It doesn’t matter if we have a safe place set up or not, this is not a safe place!! It shouldn’t have happened!"
1677993,@115850 After a month you are saying that address is undeliverable. I hv ordered so many things on sm location before. 407-38523644307521
2763463,"@AmazonHelp 楽しみしています！
使いこなせるかは謎ですがわくわくしています。
Amazonさん、いつもありがとー！"
1380684,@AmazonHelp @AmazonHelp yes I have tried the steps nothing is working
18920,@AmazonHelp Once again I submitted please check
247537,Hey @115850 are you intentionally moving all grocery items to Pantry to block free shipping for Prime customers?
1301245,@290981 @116618 @200784 I signed up why didn’t I get any packs yet?
1588094,"@118500 アマゾンの認証が上手くいかないので買うのやめました。残念です。
認証方法の検討をお願いします。"
1650893,@115821 How come hawaii residents dont get Free No Rush Business shipping to get No-Rush Rewards??
1653459,"@115850 this is not fair, I'hv been trying to return a HDMI cable since 1week, but not accepting my request. No replacement plz.... https://t.co/TYZTZAiZMu"
775044,"@AmazonHelp お返事ありがとうございます。

しかし、それは購入手続きの段階での注意書で知っていますが、水曜日の注文が今までだと遅くても金曜日には到着していたのに、4～5日もかかると判明した事への返事としては、説明不足ですね(;^_^A"
2291869,Lore da @116618 é muito bom!!
1544572,@AmazonHelp Yes and now you changed the delivery time frame. https://t.co/KwoF8BhCYy
2850357,"なにこれ(°д°)
開いたらあかんやつよね？
am͜a͉zonさん？
AMAZONさん？
頼んでないもん
でもこれは
騙されちゃうよー
.… https://t.co/kkTFjZul95"
423535,"@10265 I have booked few item from @115850 @AmazonHelp 171 2507067 9234757 order id.
Has been refuse to deliver at home."
2944381,"@115821 I've been charged $4.99 a month for a ""channel"" I never signed up for! I just cancelled it but I want my money back too!"
721448,@117795 pay for same day delivery says “delivery by 9pm” yea right you guys suck
2608594,@123813 cuando estará la 3er temporada de Mr Robot?
1752495,Used @116316 to buy a phone. It was faulty. Returns process taking forever with no sign of refund. Why didn't I just buy in-store... ☹️
1207576,"@AmazonHelp Nothing really. It has been ""escalated"" 6 times (inc. today) and the 24 hour response never happens. Every time I explain I have a cust 1/2"
77636,"@115850 @AmazonHelp  Still not get satisfied explanation from your represrntatives

i need my all money back to my bank account

i did not want to buy anything from your site your services are poor
dont trap me"
2845434,@AmazonHelp I mailed them. They will get back to me in 12 hours?
2375388,"@AmazonHelp Nothing Special ... Just an apology, requesting to bear &amp; asking for more time. I fail to understand what kind of mega project are we discussing/deciding where it is taking MONTHS to solve this matter. Escalated till CEO Amit Agarwal for approval?"
2438195,@119625 Any plans to add Lord of the Rings and @132021 ?
74824,@AmazonHelp  https://t.co/A14wLE2Asi
2117809,@115821 totally screwed up. @115786  One X still hasn’t arrived or shipped. Absolutely ridiculous
2009946,Hey @115821 what the heck is the deal with add-on items. So I can't purchase an item unless the order is over 25$? How about screw off
1043717,@AmazonHelp @115821 @115850 @115851 Again the product is not delivered today !! You promised yesterday to deliver it today EOD
2477425,"Hola @116928 , ¿pará que año me van a llegar mis pedidos más o menos? Llevo ya casi 1 mes y medio esperando."
466674,@AmazonHelp 4/12
1079072,Why is @115821 2-day shipping always more like 4-day shipping? #amazonprime #FirstWorldProblems
2721729,"@AmazonHelp Gracias por tan rápida respuesta, reservado!"
235112,@115850 I am very upset with you amazon. Not even a single item in wish list got discounted during sales. :(:(:(:(
2539606,@AmazonHelp ... I was expecting this ... but wow thanks. My account is on Amazon.de and I can't find any of their contact information.
1665830,Didn't expect this from #amazonindia . Worst service ever. Very disappointed .
388822,"Hola @AmazonHelp, necesito contactar con vosotros YA.
Gracias."
1739112,@22009 hi just received this from  @amazonhelp does it look like a fake version to you guys ? https://t.co/P8gY5I3UgL
1101924,I missed my amazon return date what do i do now? @AmazonHelp
164929,"@AmazonHelp Danke für die Meldung. Bei der Lieferverfolgung heißt es, ich soll mich erst mal beim Transportdienstleister melden :)"
2275947,@AmazonHelp No ETA mentioned. How long I have to wait just to get am update please?
2928966,"What kind of pricing is this??@115850 , it's sad to see this, have a look at the price on amazon.in and on official Philips website. @115850 , please correct this and don't full your loyal customers https://t.co/b4hRqayShj"
392145,"@AmazonHelp hola, hice mi pedido hace aproximadamente un mes y aun no me llega, cuanto tiempo puede tardar un pedido?"
1611035,@AmazonHelp I am yet to get a response from your customer care team ! It’s been more than 12 hours now !!
418436,"@AmazonHelp He came just 4 hours early for the pickup...anyways...problem solved on its own :D 
Thanks!"
1134028,Amazon Prime may be the death of my bank account 🤦🏻‍♀️
1271621,"Great job by the Amazon courier just leaving my expensive delivery on the street outside for anyone to take, which they did, and recording that I'd signed for it which I didn't"
836471,@115821 please help retrieving &amp;getting the order dlvrd https://t.co/rnReQmAJXO
431561,@120533 vous pourriez tout de même réorganiser vos réponses pour que ''horrible'' avec un ''!'' ne soit pas la première option.  C'est pas cool pour vos employés https://t.co/0YiPKsRop9
2309733,@AmazonHelp Which email? I have no email except for the one i've attached to the previous tweet. You guys toying with me here? Is this a bloody joke?
170995,When you order a new kindle on Amazon prime and it’s delivered in 50 minutes - now that’s great service #amazed @115821
759822,@AmazonHelp I want my cashback. I do not wont anyth else. Used amazon pay instead of citi card and faced such situation. Giv yr T&amp;C clearly.dont cheat.
313991,"@AmazonHelp paid for my parcel to be delivered yesterday. Didn't turn up, now being told it will be delivered anytime between now and the 12th!"
197945,@AmazonHelp @115851 didnt receive any mail.
331284,@AmazonHelp I lived in West Bengal pin 721626 there r no speed Post or ems or register service available here in Indian postal service give other choice
1137727,@149473 Can u pls help in collection of a return pick-up order of @AmazonHelp which was delivered using ur courier service. 1/2
843145,@AmazonHelp What is the update on my complaint?
1127227,@AmazonHelp Still not even despatched
397369,@AmazonHelp Today. We selected today’s date
504945,".@AmazonHelp I was just told on the phone my neighborhood is ""unsafe"" so I can't have prime packages left on my porch even though I have had them delivered for almost 3 years straight. What kind of socio-economic profiling is this? Thanks for making me want to quit your service"
64062,@AmazonHelp They told me to wait 5 business days to investigate and another 5 days for the refund..what a joke..wasted so much of my time and energy...atleast i should get some compensation
1085131,@AmazonHelp I can provide you with my Amazon account email id. Would that help? It's been a couple of days that I replied to @115821 's email
2867240,"Amazonアウトレットで初めて購入。返品されたものなのかなと思ったけど、それならアウトレット品の種類がもっとあるはずと。
出どころナンなんだろ？"
2008290,@147807 I need to set up my Amazon Business account to use the US Communities contract. 3 days and still haven't heard from anyone.
80590,@AmazonHelp Hay es donde está el detalle desde ayer y lo que va de hoy los mensajes de texto no me llegan :(. Siempre me llegaban rápido
26907,@AmazonHelp Hi I am not happy at all NO response from @115830 this is not acceptable it’s Racism which I wouldn’t expect from Amazon...... https://t.co/jjAJS8njHt
2875083,@AmazonHelp amazon prime package was said to be delivered today by 9pm!!! Its almost 12am
804851,@amazonhelp email sent by the seller
2757405,"@AmazonHelp Need immediate assistance, booked an online movie ticket with BookMyShow, received transaction ID but haven't received details of the payment or seat numbers yet."
1247794,"@119625 Is there a way to play prime video on Chromecast, apart from screen mirror, which lags a lot"
2526923,"@AmazonHelp USPS this time, and no email correspondence since the shipping notification."
1104316,@AmazonHelp Like I said @380607 already did that as u told him the same thing on FB page. Check for Ujjwal Bhattacharya. He is still on phone. Sad😬
2200695,Segun @116928 acaban de entregar un paquete... en domingo. Gracias pero no era necesario. #noesprecís
2531377,@AmazonHelp @AmazonHelp The order was auto cancelled by the seller. There isn't an option to report this issue separately. Order # 405-5403775-6987520
962076,@115850 Bought FireTV on 20/09 during Amazon GIF. Haven't received promised Amazon Pay Cashback of Rs. 500 yet ! Already raised no reply
833429,@AmazonHelp __email__ is my registered mail id check through this if u want to help
2130983,"J'ai fait 1 commande le 04/11 qui est annoncée livrée le 07/11. nous sommes le 08/11, @120533  où est ma commande s'il vous plait ?????????????????"
1027517,@115830 ordered a prime item 2 days ago and it hasn't even been dispatched. What's the point in prime then?!
2427506,"@AmazonHelp If I accidentally buy a Kindle book on your site, is there really no way to reverse it? And there is no way to disable 1-Click ordering for books?!?!"
776060,@AmazonHelp THis does not address the blatant lie in your text message
1223701,"@AmazonHelp Ok. This is pretty long to explain, but its possible to pull card information from contactless cards with a mobile phone. It doesn't reveal CVV number so the info is useless. Except you're giving people a way to use that stolen information for no reason."
2825736,@AmazonHelp Yes over the last couple of days
268130,"@AmazonHelp That has happened before, but not in these 3 cases here"
1563743,@115850 Fire Stick is plagued with ERROR 5505 - overpromise but underdeliver. Unable to get this to work for the last 2 weeks ERROR 5505
338139,@AmazonHelp j'ai créer le compte le jours des achats. Pas mail pour le Rib. 1/2
1211016,@115821 So your not going to do anything? Just let the matter drop huh?
365948,@AmazonHelp Using my notebook pc and just says page can't be found.
979624,@115850 waiting for refund for order no 171-5655450-744913. The item has benn returned but not updated in site. Please process my refund.
1655117,"@AmazonHelp It now says today or tomorrow. But there isn't much tracking info, and still no updates this morning."
